chrom	start	stop	clusterID
2	130955721	130956218	2029
2	130970749	130971075	2030
2	131044806	131045102	2031
2	131089768	131090076	2032
2	131099819	131100092	2033
2	131100321	131100594	2034
2	131113315	131113967	2035
2	131513400	131513826	2036
2	131673751	131674130	2037
2	131797329	131797773	2038
2	131851123	131851310	2039
2	132202308	132202745	2040
2	132233485	132233983	2041
2	133014272	133014764	2042
2	133038790	133039082	2043
2	133062272	133062575	2044
2	133173457	133174209	2045
2	133425973	133426335	2046
2	133427971	133428763	2047
2	134024200	134024710	2048
2	135476441	135476791	2049
2	136288971	136289082	2050
2	136289090	136289680	2051
2	136633406	136633791	2052
2	139537726	139538000	2053
2	145090060	145090623	2054
2	148264458	148264827	2055
2	149401999	149403006	2056
2	149632617	149632840	2057
2	150176886	150177415	2058
2	152266336	152266912	2059
2	152684499	152684723	2060
2	152954146	152954633	2061
2	152955014	152955374	2062
2	153032512	153032926	2063
2	153191644	153192084	2064
2	153574832	153575188	2065
2	154334604	154335435	2066
2	154727990	154728727	2067
2	154728955	154729442	2068
2	157184390	157184974	2069
2	157198104	157198461	2070
2	157292008	157292164	2071
2	157292688	157293095	2072
2	158485149	158485579	2073
2	159313993	159314800	2074
2	159824872	159825451	2075
2	160142465	160143361	2076
2	160568800	160569026	2077
2	160654198	160654525	2078
2	160761219	160761357	2079
2	160919363	160919652	2080
2	161350191	161350415	2081
2	161504651	161505193	2082
2	162164498	162165458	2083
2	162930234	162930732	2084
2	164965815	164965963	2085
2	165697875	165698485	2086
2	166650889	166650964	2087
2	166809874	166810302	2088
2	166810321	166810453	2089
2	167232899	167233079	2090
2	169103841	169104587	2091
2	170219995	170220468	2092
2	170550722	170551245	2093
2	170590198	170590652	2094
2	170655290	170655636	2095
2	170683912	170684137	2096
2	171572872	171573307	2097
2	171608254	171608422	2098
2	171627245	171628021	2099
2	171671513	171671836	2100
2	171673195	171673781	2101
2	171785739	171786336	2102
2	172017347	172017647	2103
2	172290256	172290778	2104
2	172379614	172380043	2105
2	172544336	172544624	2106
2	172750551	172750884	2107
2	172778955	172779245	2108
2	172947421	172948182	2109
2	172952859	172953133	2110
2	172965205	172965984	2111
2	172967161	172967729	2112
2	173292170	173292382	2113
2	173420744	173420916	2114
2	173600379	173600785	2115
2	173940425	173940827	2116
2	174877326	174877696	2117
2	175193453	175193846	2118
2	175199556	175199920	2119
2	175260072	175260637	2120
2	175260654	175260875	2121
2	175352121	175352255	2122
2	175546979	175547436	2123
2	175869792	175870280	2124
2	176032527	176032557	2125
2	176046310	176046631	2126
2	176931461	176932091	2127
2	176936120	176936446	2128
2	176944143	176944971	2129
2	176944978	176945892	2130
2	176957257	176957596	2131
2	176971248	176972132	2132
2	176973180	176973774	2133
2	176980871	176981375	2134
2	176987281	176987867	2135
2	176994511	176994772	2136
2	177005306	177005405	2137
2	177014996	177015193	2138
2	177017079	177017514	2139
2	177022962	177023187	2140
2	177023641	177024305	2141
2	177028455	177028766	2142
2	177029605	177029879	2143
2	177053201	177053476	2144
2	177053496	177053861	2145
2	177054020	177054873	2146
2	177134098	177134333	2147
2	177502262	177502525	2148
2	178128430	178128849	2149
2	178129821	178130038	2150
2	178257280	178257589	2151
2	178417151	178417538	2152
2	178417556	178417784	2153
2	178417803	178418001	2154
2	178937437	178937666	2155
2	179058471	179058842	2156
2	179278007	179278591	2157
2	179315251	179315622	2158
2	179315834	179316543	2159
2	179344911	179345147	2160
2	179345173	179345269	2161
2	180871321	180871824	2162
2	182545485	182545770	2163
2	182548685	182549119	2164
2	182549892	182550109	2165
2	183473056	183473431	2166
2	183580841	183580985	2167
2	183902589	183903241	2168
2	183903259	183903476	2169
2	183988933	183989074	2170
2	184125315	184125442	2171
2	185462859	185463388	2172
2	187350909	187351245	2173
2	187558512	187558751	2174
2	187558770	187558915	2175
2	187713711	187713973	2176
2	189156340	189156596	2177
2	189157018	189157240	2178
2	189157255	189157673	2179
2	190445784	190446124	2180
2	190539354	190539634	2181
2	191045618	191045776	2182
2	191184374	191184691	2183
2	191513161	191513594	2184
2	192109971	192110265	2185
2	193058908	193059749	2186
2	196521897	196522716	2187
2	196933461	196933812	2188
2	197458027	197458162	2189
2	198318266	198318788	2190
2	198363774	198364205	2191
2	198364475	198364756	2192
2	198364778	198364853	2193
2	198365097	198365581	2194
2	198380678	198380994	2195
2	198570061	198570236	2196
2	198570559	198570928	2197
2	198650712	198651026	2198
2	200320971	200321307	2199
2	200323235	200323954	2200
2	200331751	200332145	2201
2	200333703	200334583	2202
2	200468426	200468840	2203
2	200819749	200819918	2204
2	200820502	200820756	2205
2	201171304	201171596	2206
2	201342515	201342731	2207
2	201374696	201374984	2208
2	201450575	201451045	2209
2	201936212	201936468	2210
2	201980867	201981356	2211
2	202315986	202316917	2212
2	202898526	202899247	2213
2	203736448	203736558	2214
2	203736576	203736762	2215
2	203879211	203879772	2216
2	204103070	204104130	2217
2	204192809	204192924	2218
2	204193286	204193640	2219
2	204400139	204400286	2220
2	204400297	204400570	2221
2	205409823	205410176	2222
2	205410319	205410480	2223
2	206547139	206547255	2224
2	206750434	206750719	2225
2	206790681	206790944	2226
2	206951097	206951234	2227
2	207023739	207024828	2228
2	207307964	207308502	2229
2	208031731	208031824	2230
2	208394480	208395148	2231
2	208489993	208490096	2232
2	208576021	208576203	2233
2	208634093	208634275	2234
2	209119634	209119991	2235
2	209120001	209120276	2236
2	209271307	209271629	2237
2	209271774	209272056	2238
2	210010000	210010342	2239
2	210288461	210288934	2240
2	210636482	210636949	2241
2	210867278	210867517	2242
2	213403058	213403666	2243
2	213403684	213404088	2244
2	214149072	214149449	2245
2	215674210	215675011	2246
2	216176490	216176717	2247
2	216176728	216176956	2248
2	216177022	216177302	2249
2	216878076	216878404	2250
2	216879007	216879227	2251
2	216946392	216946587	2252
2	217237028	217237062	2253
2	217276817	217277081	2254
2	217497789	217498107	2255
2	217498491	217499161	2256
2	217528551	217529038	2257
2	217558989	217559773	2258
2	217560154	217560500	2259
2	219081590	219081876	2260
2	219081905	219082264	2261
2	219134704	219135786	2262
2	219156978	219157166	2263
2	219267198	219267442	2264
2	219433189	219433865	2265
2	219523902	219524235	2266
2	219524243	219524702	2267
2	219724354	219724631	2268
2	219757714	219758153	2269
2	219826743	219826890	2270
2	219827710	219828021	2271
2	219850042	219850497	2272
2	219866341	219866700	2273
2	219867393	219867987	2274
2	219925202	219925280	2275
2	219925579	219926119	2276
2	220024466	220024998	2277
2	220025676	220025812	2278
2	220042814	220043120	2279
2	220083446	220083821	2280
2	220093872	220094611	2281
2	220109996	220110583	2282
2	220118564	220118741	2283
2	220119147	220119267	2284
2	220283128	220283400	2285
2	220299549	220300224	2286
2	220306419	220306743	2287
2	220312854	220313606	2288
2	220355103	220355458	2289
2	220361851	220362362	2290
2	220379729	220380066	2291
2	220408351	220409038	2292
2	220416676	220417608	2293
2	220426945	220427420	2294
2	220432115	220433033	2295
2	220462162	220462604	2296
2	220506988	220507562	2297
2	222437075	222437253	2298
2	223160102	223160617	2299
2	223162881	223163286	2300
2	223163521	223163939	2301
2	223176513	223177337	2302
2	223536256	223536416	2303
2	224821947	224822111	2304
2	224904237	224904733	2305
2	225266255	225266366	2306
2	225307138	225307820	2307
2	225449671	225450162	2308
2	225907463	225907630	2309
2	227663034	227663796	2310
2	227700734	227701060	2311
2	228028688	228029866	2312
2	228190257	228190499	2313
2	228336753	228336918	2314
2	228582781	228582871	2315
2	228736253	228736458	2316
2	228881720	228882372	2317
2	230135716	230136014	2318
2	230786622	230787036	2319
2	230932762	230933691	2320
2	231276341	231276673	2321
2	231729517	231729968	2322
2	231917169	231917825	2323
2	231921539	231921826	2324
2	232260101	232260364	2325
2	232260664	232261105	2326
2	232276543	232277259	2327
2	232347363	232348713	2328
2	232573035	232574349	2329
2	232645764	232646134	2330
2	232650899	232651153	2331
2	232790313	232791170	2332
2	232826183	232826456	2333
2	233215894	233216462	2334
2	233274480	233274908	2335
2	233351225	233351809	2336
2	233352210	233352972	2337
2	233390678	233390806	2338
2	233415362	233415549	2339
2	233470550	233470787	2340
2	233471011	233471523	2341
2	233497839	233499022	2342
2	233561636	233561871	2343
2	233562262	233562566	2344
2	233749790	233750116	2345
2	233877877	233878025	2346
2	233925165	233925345	2347
2	234160134	234160304	2348
2	234215946	234216354	2349
2	234262752	234263083	2350
2	234369828	234370115	2351
2	234763015	234763376	2352
2	234763390	234763574	2353
2	235701204	235701604	2354
2	235860394	235860668	2355
2	236293171	236293489	2356
2	236402831	236403080	2357
2	236784056	236784444	2358
2	236826155	236826331	2359
2	237022740	237022836	2360
2	237075782	237076458	2361
2	237076711	237076819	2362
2	237078509	237078750	2363
2	237082073	237082705	2364
2	237993839	237994596	2365
2	238065010	238065745	2366
2	238296328	238296529	2367
2	238395732	238396067	2368
2	238535949	238536107	2369
2	238600479	238601027	2370
2	238601046	238601529	2371
2	238707009	238707095	2372
2	238778433	238778820	2373
2	238969236	238969456	2374
2	239008986	239009245	2375
2	239039032	239040084	2376
2	239047191	239047335	2377
2	239112147	239112251	2378
2	239139911	239140358	2379
2	239148616	239148894	2380
2	239162057	239162316	2381
2	239197133	239197471	2382
2	239335284	239335559	2383
2	240029425	240029952	2384
2	240033148	240033535	2385
2	240040057	240040445	2386
2	240100375	240100987	2387
2	240323196	240323853	2388
2	240405767	240405993	2389
2	240964344	240964978	2390
2	241075848	241076023	2391
2	241185154	241185324	2392
2	241395264	241395404	2393
2	241404981	241405971	2394
2	241497266	241497492	2395
2	241497505	241497768	2396
2	241505957	241506428	2397
2	241507374	241507645	2398
2	241507895	241508329	2399
2	241512163	241512464	2400
2	241525653	241525883	2401
2	241525947	241526340	2402
2	241535562	241536311	2403
2	241611901	241612185	2404
2	241721737	241722443	2405
2	241760190	241760906	2406
2	241855280	241856155	2407
2	241858188	241858489	2408
2	241905733	241905867	2409
2	241906798	241907828	2410
2	241936844	241937560	2411
2	242041392	242041752	2412
2	242089695	242089887	2413
2	242148706	242149217	2414
2	242211636	242211960	2415
2	242212853	242212931	2416
2	242448086	242448877	2417
2	242529592	242530705	2418
2	242626330	242626742	2419
2	242659830	242660070	2420
2	242688062	242688406	2421
2	242707216	242708091	2422
2	242710483	242710958	2423
2	242754440	242754758	2424
2	242757402	242757818	2425
2	242784761	242785290	2426
2	242799229	242799598	2427
2	242801823	242802215	2428
2	242805298	242805961	2429
2	242811830	242812014	2430
2	242927403	242928043	2431
2	242977607	242977874	2432
3	238300	238671	2433
3	239050	239488	2434
3	239506	240133	2435
3	2139977	2140356	2436
3	3168433	3169140	2437
3	3220986	3221606	2438
3	3842548	3842763	2439
3	4345197	4345985	2440
3	4534601	4534996	2441
3	4794020	4794138	2442
3	5021214	5021560	2443
3	5163904	5164320	2444
3	5228974	5229267	2445
3	5229822	5230352	2446
3	8809941	8811026	2447
3	9291017	9291391	2448
3	9439274	9439629	2449
3	9690976	9691123	2450
3	9691143	9691378	2451
3	9745472	9746500	2452
3	9791044	9791267	2453
3	9791285	9791755	2454
3	9811714	9812179	2455
3	9833997	9834303	2456
3	9851350	9851740	2457
3	9851748	9852051	2458
3	9885115	9885774	2459
3	9957450	9957809	2460
3	9975225	9975381	2461
3	10052481	10053007	2462
3	10157189	10157567	2463
3	10183216	10183380	2464
3	10183665	10184322	2465
3	10206622	10206872	2466
3	10334546	10334778	2467
3	10362813	10363290	2468
3	10400462	10400552	2469
3	10436163	10436324	2470
3	10547139	10547312	2471
3	10805998	10806238	2472
3	10806243	10806393	2473
3	10857641	10857743	2474
3	10857754	10857900	2475
3	11058843	11059148	2476
3	11079122	11079490	2477
3	11178671	11178797	2478
3	11313909	11314334	2479
3	11610162	11610357	2480
3	11761709	11762371	2481
3	12329080	12329371	2482
3	12598160	12598435	2483
3	12598546	12598842	2484
3	12705503	12706258	2485
3	12837993	12838192	2486
3	13008783	13008973	2487
3	13177712	13177876	2488
3	13323529	13323872	2489
3	13431485	13431739	2490
3	13461544	13461968	2491
3	13520982	13521252	2492
3	13521268	13521436	2493
3	13521450	13521837	2494
3	13590071	13590452	2495
3	13612007	13612379	2496
3	13896069	13896293	2497
3	13921557	13921956	2498
3	14166091	14166480	2499
3	14219832	14220299	2500
3	14443422	14443693	2501
3	14597401	14597696	2502
3	14615827	14616089	2503
3	14988669	14988910	2504
3	14989638	14990069	2505
3	15469004	15469146	2506
3	15642771	15643146	2507
3	16306459	16306859	2508
3	16555197	16555382	2509
3	16646971	16647102	2510
3	19189739	19190215	2511
3	21447371	21447651	2512
3	21792248	21792599	2513
3	23244637	23244709	2514
3	23852023	23852635	2515
3	23958531	23958916	2516
3	23986660	23987246	2517
3	23987314	23987860	2518
3	24535866	24536392	2519
3	24536417	24536569	2520
3	24537153	24537195	2521
3	24870675	24871284	2522
3	25469914	25469990	2523
3	25705679	25706113	2524
3	25706126	25706472	2525
3	25824641	25825437	2526
3	27410698	27411139	2527
3	27754494	27754737	2528
3	27755970	27756212	2529
3	27762424	27763482	2530
3	28390017	28390526	2531
3	28617301	28617914	2532
3	31573865	31574647	2533
3	32023223	32023404	2534
3	32147827	32147964	2535
3	32147988	32148058	2536
3	32442977	32443332	2537
3	32543923	32544124	2538
3	32612026	32612399	2539
3	32634332	32634804	2540
3	32858750	32859437	2541
3	32859445	32859791	2542
3	33138084	33139482	2543
3	33318819	33319283	2544
3	33481849	33482052	2545
3	36421703	36422103	2546
3	36898322	36898519	2547
3	36985516	36986398	2548
3	37034473	37034692	2549
3	37035173	37035284	2550
3	37217783	37218211	2551
3	37284564	37284976	2552
3	37493092	37493610	2553
3	37494099	37494852	2554
3	37902356	37902666	2555
3	38035405	38035741	2556
3	38066435	38066917	2557
3	38071166	38071460	2558
3	38080673	38081163	2559
3	38180103	38180374	2560
3	38495052	38495469	2561
3	38495638	38496113	2562
3	38537731	38538228	2563
3	38691045	38691473	2564
3	39093368	39093575	2565
3	39148169	39148540	2566
3	39148913	39149516	2567
3	39222177	39222655	2568
3	39850960	39851354	2569
3	40351088	40351802	2570
3	40428148	40428651	2571
3	40547516	40547769	2572
3	41240824	41241027	2573
3	42304914	42305305	2574
3	42306237	42306731	2575
3	42543901	42544300	2576
3	42577654	42577827	2577
3	42623228	42623765	2578
3	42632208	42632621	2579
3	42642554	42642895	2580
3	42705466	42706163	2581
3	42743744	42744151	2582
3	42845779	42846381	2583
3	42922464	42922870	2584
3	43020719	43021112	2585
3	43122130	43122594	2586
3	43663462	43663865	2587
3	43732098	43732444	2588
3	43935522	43936488	2589
3	44036235	44037273	2590
3	44379424	44380144	2591
3	44596656	44596929	2592
3	44626128	44626537	2593
3	44666349	44666735	2594
3	44690179	44690228	2595
3	44690265	44690672	2596
3	44726738	44727161	2597
3	44754125	44754586	2598
3	44802863	44803497	2599
3	44903104	44903429	2600
3	44903439	44903746	2601
3	45016758	45017510	2602
3	45077251	45077769	2603
3	45429940	45430181	2604
3	45634797	45635790	2605
3	45635922	45636353	2606
3	45729776	45729961	2607
3	45730624	45731111	2608
3	45731185	45731258	2609
3	45837951	45838197	2610
3	46037351	46037507	2611
3	46448739	46448940	2612
3	46618283	46618622	2613
3	46735012	46735376	2614
3	46735401	46735855	2615
3	46759028	46759532	2616
3	46792289	46792484	2617
3	46853817	46854067	2618
3	46875226	46875723	2619
3	46923352	46923723	2620
3	46933857	46934237	2621
3	47021047	47021334	2622
3	47205621	47205803	2623
3	47324108	47324416	2624
3	47324421	47324548	2625
3	47422253	47422560	2626
3	47516702	47517069	2627
3	47517091	47517576	2628
3	47517639	47517874	2629
3	47554573	47555168	2630
3	47620660	47621199	2631
3	47823067	47823323	2632
3	47823431	47823763	2633
3	47844161	47844429	2634
3	47844569	47844848	2635
3	47866435	47866945	2636
3	47887513	47888098	2637
3	48229254	48229879	2638
3	48342648	48342851	2639
3	48342864	48343225	2640
3	48456627	48456827	2641
3	48470957	48471339	2642
3	48481443	48481770	2643
3	48488056	48488295	2644
3	48541660	48542092	2645
3	48594219	48594538	2646
3	48672943	48673086	2647
3	48673099	48673606	2648
3	48677389	48677976	2649
3	48697500	48697671	2650
3	48700918	48701773	2651
3	48722916	48723794	2652
3	48754168	48754859	2653
3	48885182	48885347	2654
3	48936083	48936393	2655
3	48955932	48956361	2656
3	49027139	49028101	2657
3	49044308	49044553	2658
3	49044952	49045654	2659
3	49056023	49056186	2660
3	49059120	49059530	2661
3	49131035	49131569	2662
3	49141822	49142341	2663
3	49157769	49158244	2664
3	49158273	49158579	2665
3	49171136	49171534	2666
3	49203316	49203594	2667
3	49314573	49314721	2668
3	49314736	49314985	2669
3	49394261	49395849	2670
3	49396156	49396325	2671
3	49449297	49450053	2672
3	49459824	49459981	2673
3	49466506	49466940	2674
3	49507418	49508232	2675
3	49568630	49569054	2676
3	49591608	49591740	2677
3	49700371	49700766	2678
3	49710994	49711476	2679
3	49711485	49711773	2680
3	49726763	49727274	2681
3	49756664	49757166	2682
3	49761188	49761306	2683
3	49823797	49823993	2684
3	49824201	49824287	2685
3	49840104	49840540	2686
3	49893763	49894009	2687
3	49907377	49907555	2688
3	49940117	49941424	2689
3	49967231	49967436	2690
3	49977492	49977884	2691
3	50191984	50192618	2692
3	50242667	50243551	2693
3	50263697	50263970	2694
3	50273396	50273737	2695
3	50310475	50311395	2696
3	50313693	50314225	2697
3	50336332	50336426	2698
3	50336953	50337428	2699
3	50357322	50357819	2700
3	50358820	50359165	2701
3	50359543	50360005	2702
3	50374331	50375623	2703
3	50378492	50378748	2704
3	50383026	50383222	2705
3	50388556	50388672	2706
3	50396971	50397111	2707
3	50540761	50541072	2708
3	50541078	50541727	2709
3	50604578	50605385	2710
3	50606560	50606698	2711
3	50606708	50607067	2712
3	50648847	50649717	2713
3	50654315	50655052	2714
3	51421686	51422831	2715
3	51428456	51428747	2716
3	51705045	51705533	2717
3	51741027	51741519	2718
3	51746864	51747250	2719
3	51975845	51976960	2720
3	52007153	52008106	2721
3	52008802	52009218	2722
3	52017341	52017656	2723
3	52029904	52030009	2724
3	52089718	52090258	2725
3	52099460	52099639	2726
3	52188570	52188951	2727
3	52232012	52232299	2728
3	52279602	52279720	2729
3	52279859	52280217	2730
3	52312621	52312975	2731
3	52321767	52322163	2732
3	52444685	52444796	2733
3	52478965	52479107	2734
3	52489383	52490092	2735
3	52526199	52526679	2736
3	52529132	52530041	2737
3	52570421	52570840	2738
3	52739037	52739291	2739
3	52739496	52739872	2740
3	52740153	52740375	2741
3	52804944	52805118	2742
3	52931582	52931707	2743
3	53032749	53033473	2744
3	53194778	53195456	2745
3	53289282	53289830	2746
3	53381725	53381987	2747
3	53843923	53844274	2748
3	53857819	53858163	2749
3	53880563	53880871	2750
3	53915859	53916287	2751
3	53926047	53926172	2752
3	54660235	54660630	2753
3	55521310	55521500	2754
3	55522578	55522771	2755
3	56501999	56502195	2756
3	56502607	56502813	2757
3	56591007	56591167	2758
3	56716939	56717557	2759
3	56835758	56835950	2760
3	56835962	56836299	2761
3	57131604	57132111	2762
3	57261829	57262210	2763
3	57541644	57541775	2764
3	57542450	57543125	2765
3	57583048	57583289	2766
3	57583319	57583594	2767
3	57678398	57679096	2768
3	58108837	58109347	2769
3	58223118	58223558	2770
3	58291877	58292369	2771
3	58318712	58319373	2772
3	58419180	58419683	2773
3	61236891	61237225	2774
3	61546329	61547646	2775
3	62304678	62305225	2776
3	62357662	62358477	2777
3	62359155	62359525	2778
3	62362619	62363120	2779
3	62859523	62860532	2780
3	63850020	63850145	2781
3	64008459	64008892	2782
3	64009142	64009182	2783
3	64253641	64253864	2784
3	64430634	64430957	2785
3	66024224	66024612	2786
3	66024617	66025167	2787
3	66848540	66848879	2788
3	67704884	67705149	2789
3	69100970	69101662	2790
3	69591614	69591948	2791
3	69788524	69789188	2792
3	70048666	70049199	2793
3	71633012	71633285	2794
3	71803064	71803894	2795
3	71803988	71804277	2796
3	72149705	72150128	2797
3	72226488	72227094	2798
3	72704263	72704562	2799
3	72897513	72897750	2800
3	73045905	73046064	2801
3	73674013	73674145	2802
3	75834233	75834422	2803
3	75834622	75834846	2804
3	77088563	77089473	2805
3	82857026	82857284	2806
3	85007992	85008191	2807
3	85008661	85008832	2808
3	87039536	87039899	2809
3	87040121	87040488	2810
3	87138203	87138519	2811
3	87275873	87276467	2812
3	88108213	88108355	2813
3	88198545	88198756	2814
3	88198765	88199473	2815
3	93781649	93781997	2816
3	94656891	94657150	2817
3	96533424	96533604	2818
3	97483395	97483836	2819
3	97691381	97691866	2820
3	98241846	98242061	2821
3	98376221	98376522	2822
3	98451033	98451324	2823
3	98620115	98620810	2824
3	98620816	98620889	2825
3	99536656	99536925	2826
3	99594953	99595234	2827
3	100053422	100053507	2828
3	100211032	100211347	2829
3	100428124	100429066	2830
3	101231421	101232350	2831
3	101280485	101280687	2832
3	101292685	101293649	2833
3	101395020	101395201	2834
3	101443444	101443803	2835
3	101497977	101498432	2836
3	101567801	101567996	2837
3	101568169	101568269	2838
3	105085553	105085761	2839
3	105587918	105588216	2840
3	106959415	106959770	2841
3	107148795	107148958	2842
3	107809116	107809797	2843
3	107941278	107941483	2844
3	109035301	109035851	2845
3	111393503	111393681	2846
3	111578295	111578881	2847
3	111718037	111718564	2848
3	111804909	111805448	2849
3	112280396	112280938	2850
3	112709725	112709857	2851
3	112738302	112738574	2852
3	112931074	112931432	2853
3	113233801	113234509	2854
3	113557569	113557645	2855
3	113604142	113604455	2856
3	114866528	114867240	2857
3	115377360	115377979	2858
3	118753471	118753713	2859
3	118959840	118959886	2860
3	119013372	119013664	2861
3	119217040	119217318	2862
3	119217337	119217754	2863
3	119298393	119298569	2864
3	119813044	119813691	2865
3	120003616	120004087	2866
3	120068171	120068384	2867
3	120170383	120170510	2868
3	120461587	120461952	2869
3	121264854	121264941	2870
3	121553577	121553996	2871
3	121980544	121980872	2872
3	122134933	122135303	2873
3	122233578	122233882	2874
3	122283003	122283078	2875
3	122283093	122283424	2876
3	122399440	122400088	2877
3	122512669	122513064	2878
3	122640689	122641073	2879
3	122641087	122641353	2880
3	122745677	122746291	2881
3	123167441	123167789	2882
3	123303814	123304430	2883
3	123603087	123603478	2884
3	123987776	123988130	2885
3	124860570	124860897	2886
3	125238791	125239173	2887
3	125314210	125314981	2888
3	125474960	125475220	2889
3	125485238	125485871	2890
3	125553855	125554283	2891
3	125676971	125677900	2892
3	125677914	125678731	2893
3	125876169	125876474	2894
3	125899263	125900092	2895
3	125931811	125932445	2896
3	126076181	126076904	2897
3	126113634	126113925	2898
3	126194823	126195079	2899
3	126243285	126243521	2900
3	127056919	127057148	2901
3	127174816	127175135	2902
3	127175352	127175712	2903
3	127316944	127317087	2904
3	127317103	127317391	2905
3	127347774	127347929	2906
3	127771232	127771482	2907
3	127842579	127842905	2908
3	128151140	128152021	2909
3	128205162	128205560	2910
3	128206737	128206887	2911
3	128210737	128211334	2912
3	128336893	128337082	2913
3	128369587	128369778	2914
3	128369801	128370052	2915
3	128564943	128565092	2916
3	128598095	128598284	2917
3	128712172	128712934	2918
3	128720250	128720432	2919
3	128780731	128781018	2920
3	128840619	128840753	2921
3	128879984	128880189	2922
3	128968348	128968667	2923
3	128997558	128997996	2924
3	129034957	129035301	2925
3	129158573	129158826	2926
3	129289610	129290632	2927
3	129693396	129693627	2928
3	129694311	129694709	2929
3	130235953	130236319	2930
3	130465349	130465649	2931
3	130612708	130612950	2932
3	130745326	130745617	2933
3	130745821	130745990	2934
3	131100342	131100643	2935
3	131100654	131100924	2936
3	132441537	132442024	2937
3	132757087	132757417	2938
3	133380420	133380920	2939
3	133464950	133465385	2940
3	133502901	133503000	2941
3	133614710	133614851	2942
3	133969468	133969976	2943
3	134082930	134083195	2944
3	134125169	134125940	2945
3	134204801	134205434	2946
3	134370046	134370204	2947
3	134513902	134514109	2948
3	134514774	134515628	2949
3	135684445	135684481	2950
3	135914735	135915026	2951
3	135969063	135969189	2952
3	136471557	136471682	2953
3	136537592	136538061	2954
3	136580839	136580976	2955
3	136751442	136751921	2956
3	137481874	137482008	2957
3	137482543	137483683	2958
3	137490086	137490649	2959
3	137833970	137834774	2960
3	137893426	137893806	2961
3	137905795	137906350	2962
3	138048306	138048452	2963
3	138067333	138067459	2964
3	138153071	138153403	2965
3	138312991	138313385	2966
3	138327661	138327996	2967
3	138647715	138648047	2968
3	138657470	138657982	2969
3	138658298	138658568	2970
3	138658580	138659094	2971
3	138668457	138669465	2972
3	138724967	138725342	2973
3	139062761	139063021	2974
3	139108945	139109050	2975
3	139258694	139259172	2976
3	139653792	139654152	2977
3	140770222	140770363	2978
3	140770432	140770874	2979
3	141205590	141206167	2980
3	141457053	141457492	2981
3	141496874	141497245	2982
3	141595150	141595550	2983
3	141944097	141944372	2984
3	141944408	141944889	2985
3	142166409	142166970	2986
3	142297247	142297718	2987
3	142297729	142297783	2988
3	142443150	142443351	2989
3	142607434	142607915	2990
3	142607931	142608115	2991
3	142682231	142682907	2992
3	142720237	142720315	2993
3	142837464	142837601	2994
3	142837975	142838588	2995
3	142839991	142840274	2996
3	143691987	143692178	2997
3	145878918	145879315	2998
3	145968595	145968772	2999
3	146261991	146262699	3000
3	147098447	147098635	3001
3	147111066	147111461	3002
3	147127717	147128689	3003
3	147128998	147129332	3004
3	147136993	147137571	3005
3	147142102	147142274	3006
3	148415584	148415904	3007
3	148709116	148709362	3008
3	148804454	148804742	3009
3	148847215	148847574	3010
3	148847580	148847838	3011
3	149181817	149181999	3012
3	149374710	149375084	3013
3	149375807	149376305	3014
3	149688472	149688636	3015
3	150238186	150238452	3016
3	150264457	150264701	3017
3	150321012	150321407	3018
3	150804479	150804822	3019
3	153839777	153840353	3020
3	154042051	154042257	3021
3	154042264	154042374	3022
3	154797638	154797907	3023
3	155462033	155462501	3024
3	155463652	155463810	3025
3	155588016	155588260	3026
3	156009088	156009488	3027
3	156272914	156273097	3028
3	156393470	156393605	3029
3	156543833	156544118	3030
3	156877604	156878282	3031
3	157260985	157261187	3032
3	157821928	157822176	3033
3	157822869	157823635	3034
3	157824112	157824498	3035
3	158288817	158288957	3036
3	158362386	158362541	3037
3	158390270	158390422	3038
3	158449987	158450448	3039
3	159557714	159558086	3040
3	159706557	159706666	3041
3	159943152	159943465	3042
3	160117709	160118245	3043
3	160283079	160283514	3044
3	160283527	160283872	3045
3	160472858	160474034	3046
3	160822631	160822887	3047
3	160939141	160939368	3048
3	161090285	161090641	3049
3	164914530	164914634	3050
3	167097887	167098172	3051
3	167452717	167452801	3052
3	167813328	167813807	3053
3	167967365	167968025	3054
3	169482859	169483024	3055
3	169490778	169491080	3056
3	169755545	169755700	3057
3	169940123	169940288	3058
3	170074766	170075371	3059
3	170075380	170075843	3060
3	170075934	170076245	3061
3	170136473	170136570	3062
3	170137452	170137930	3063
3	170587948	170588301	3064
3	170626160	170626503	3065
3	170626516	170626632	3066
3	171175735	171176140	3067
3	171757267	171757578	3068
3	171757769	171758195	3069
3	172167421	172167613	3070
3	172468784	172469116	3071
3	174095069	174095214	3072
3	174095225	174095759	3073
3	176914644	176915169	3074
3	178789402	178789780	3075
3	178978985	178979299	3076
3	179041370	179041508	3077
3	179065438	179065923	3078
3	179169374	179169588	3079
3	179322400	179322462	3080
3	179322476	179322813	3081
3	179370465	179370887	3082
3	179754537	179754633	3083
3	180042658	180042926	3084
3	180319907	180320279	3085
3	180397115	180397524	3086
3	180546012	180546688	3087
3	180630076	180630274	3088
3	180630700	180631070	3089
3	181444950	181445115	3090
3	182400117	182400382	3091
3	182816993	182817413	3092
3	183353297	183353539	3093
3	183415364	183415489	3094
3	183543512	183543861	3095
3	183903713	183904493	3096
3	183967138	183967451	3097
3	183967523	183967965	3098
3	183979146	183979544	3099
3	183993682	183993862	3100
3	183993906	183994124	3101
3	184053736	184054185	3102
3	184080756	184080931	3103
3	184279621	184279758	3104
